Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1956,Melbourne / Stockholm,Boxing,Boxing,"TORRES, Jose Louis Chegui",USA,Men,67 - 71KG (Light-Middleweight),Silver
1956,Melbourne / Stockholm,Boxing,Boxing,"CHAPRON, Gilbert",FRA,Men,71-75KG,Bronze
1956,Melbourne / Stockholm,Boxing,Boxing,"ZALAZAR, Victor",ARG,Men,71-75KG,Bronze
1956,Melbourne / Stockholm,Boxing,Boxing,"SHATKOV, Gennadi",URS,Men,71-75KG,Gold
1956,Melbourne / Stockholm,Boxing,Boxing,"TAPIA, Ramon",CHI,Men,71-75KG,Silver
1956,Melbourne / Stockholm,Boxing,Boxing,"LUCAS, Carlos",CHI,Men,75 - 81KG (Light-Heavyweight),Bronze
1956,Melbourne / Stockholm,Boxing,Boxing,"MURAUSKAS, Romualdas",URS,Men,75 - 81KG (Light-Heavyweight),Bronze
1956,Melbourne / Stockholm,Boxing,Boxing,"BOYD, James Felton",USA,Men,75 - 81KG (Light-Heavyweight),Gold
1956,Melbourne / Stockholm,Boxing,Boxing,"NEGREA, Gheorghe",ROU,Men,75 - 81KG (Light-Heavyweight),Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"BUKHARIN, Gennady",URS,Men,C-1 10000M,Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"ROTMAN, Leon",ROU,Men,C-1 10000M,Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"PARTI, Janos",HUN,Men,C-1 10000M,Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"BUKHARIN, Gennady",URS,Men,C-1 1000M (Canoe Single),Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"ROTMAN, Leon",ROU,Men,C-1 1000M (Canoe Single),Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"HERNEK, Istvan",HUN,Men,C-1 1000M (Canoe Single),Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"FARKAS, Imre",HUN,Men,C-2 10000M,Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"HUNICS, Jozsef",HUN,Men,C-2 10000M,Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"BOTEV, Gratsian",URS,Men,C-2 10000M,Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"KHARIN, Pavel",URS,Men,C-2 10000M,Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"DRANSART, Georges",FRA,Men,C-2 10000M,Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"RENAUD, Marcel",FRA,Men,C-2 10000M,Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"MOHACSI, Ferenc",HUN,Men,C-2 1000M (Canoe Double),Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"WIELAND, Karoly",HUN,Men,C-2 1000M (Canoe Double),Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"DUMITRU, Alexe",ROU,Men,C-2 1000M (Canoe Double),Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"ISMAILCIUC, Simion",ROU,Men,C-2 1000M (Canoe Double),Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"BOTEV, Gratsian",URS,Men,C-2 1000M (Canoe Double),Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"KHARIN, Pavel",URS,Men,C-2 1000M (Canoe Double),Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"SCHEUER, Michael",EUA,Men,K-1 10000M,Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"FREDRIKSSON, Gert",SWE,Men,K-1 10000M,Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"HATLACZKY, Ferenc",HUN,Men,K-1 10000M,Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"KISS, Lajos",HUN,Men,K-1 1000M (Kayak Single),Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"FREDRIKSSON, Gert",SWE,Men,K-1 1000M (Kayak Single),Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"PISSAREV, Igor",URS,Men,K-1 1000M (Kayak Single),Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"SÖBY, Tove Goltermann",DEN,Women,K-1 500M (Kayak Single),Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"DEMENTYEVA, Elizaveta",URS,Women,K-1 500M (Kayak Single),Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"ZENZ, Therese",EUA,Women,K-1 500M (Kayak Single),Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"BROWN, Walter William",AUS,Men,K-2 10000M,Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"GREEN, Dennis Allan",AUS,Men,K-2 10000M,Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"FABIAN, Laszlo",HUN,Men,K-2 10000M,Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"URANYI, Janos",HUN,Men,K-2 10000M,Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"BRIEL, Fritz",EUA,Men,K-2 10000M,Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"KLEINE, Theodor",EUA,Men,K-2 10000M,Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"RAUB, Maximilian",AUT,Men,K-2 1000M (Kayak Double),Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"WIEDERMANN, Herbert",AUT,Men,K-2 1000M (Kayak Double),Bronze
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"MILTENBERGER, Meinrad",EUA,Men,K-2 1000M (Kayak Double),Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"SCHEUER, Michael",EUA,Men,K-2 1000M (Kayak Double),Gold
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"DEMITKOV, Anatoli",URS,Men,K-2 1000M (Kayak Double),Silver
1956,Melbourne / Stockholm,Canoe / Kayak,Canoe / Kayak F,"KAALESTE, Mikhail",URS,Men,K-2 1000M (Kayak Double),Silver
1956,Melbourne / Stockholm,Cycling,Cycling Road,"JACKSON, Alan Wharmby",GBR,Men,Individual Road Race,Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Road,"BALDINI, Ercole",ITA,Men,Individual Road Race,Gold
1956,Melbourne / Stockholm,Cycling,Cycling Road,"GEYRE, Arnaud",FRA,Men,Individual Road Race,Silver
1956,Melbourne / Stockholm,Cycling,Cycling Road,"POMMER, Reinhold Viktor",EUA,Men,Team Time Trial,Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Road,"SCHUR, Gustav-Adolf",EUA,Men,Team Time Trial,Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Road,"TÜLLER, Horst",EUA,Men,Team Time Trial,Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Road,"GEYRE, Arnaud",FRA,Men,Team Time Trial,Gold
1956,Melbourne / Stockholm,Cycling,Cycling Road,"MOUCHERAUD, Maurice",FRA,Men,Team Time Trial,Gold
1956,Melbourne / Stockholm,Cycling,Cycling Road,"VERMEULEN, Michel",FRA,Men,Team Time Trial,Gold
1956,Melbourne / Stockholm,Cycling,Cycling Road,"BRITTAIN, Arthur Stanley",GBR,Men,Team Time Trial,Silver
1956,Melbourne / Stockholm,Cycling,Cycling Road,"HOLMES, William",GBR,Men,Team Time Trial,Silver
1956,Melbourne / Stockholm,Cycling,Cycling Road,"JACKSON, Alan Wharmby",GBR,Men,Team Time Trial,Silver
1956,Melbourne / Stockholm,Cycling,Cycling Track,"SWIFT, Alfred James",RSA,Men,1KM Time Trial,Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Track,"FAGGIN, Leandro",ITA,Men,1KM Time Trial,Gold
1956,Melbourne / Stockholm,Cycling,Cycling Track,"FOUSEK, Ladislav",TCH,Men,1KM Time Trial,Silver
1956,Melbourne / Stockholm,Cycling,Cycling Track,"OGNA, Giuseppe",ITA,Men,2000M Tandem,Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Track,"PINARELLO, Cesare",ITA,Men,2000M Tandem,Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Track,"BROWNE, Ian Sterry",AUS,Men,2000M Tandem,Gold
1956,Melbourne / Stockholm,Cycling,Cycling Track,"MARCHANT, Anthony John",AUS,Men,2000M Tandem,Gold
1956,Melbourne / Stockholm,Cycling,Cycling Track,"FOUSEK, Ladislav",TCH,Men,2000M Tandem,Silver
1956,Melbourne / Stockholm,Cycling,Cycling Track,"MACHEK, Vaclav",TCH,Men,2000M Tandem,Silver
1956,Melbourne / Stockholm,Cycling,Cycling Track,"PLOOG, Richard Francis",AUS,Men,Sprint Indivual,Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Track,"ROUSSEAU, Michel",FRA,Men,Sprint Indivual,Gold
1956,Melbourne / Stockholm,Cycling,Cycling Track,"PESENTI, Guglielmo",ITA,Men,Sprint Indivual,Silver
1956,Melbourne / Stockholm,Cycling,Cycling Track,"BURGESS, Donald Christopher",GBR,Men,Team Pursuit (4000M),Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Track,"GAMBRILL, Michael John",GBR,Men,Team Pursuit (4000M),Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Track,"GEDDES, John Reuben",GBR,Men,Team Pursuit (4000M),Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Track,"SIMPSON, Thomas",GBR,Men,Team Pursuit (4000M),Bronze
1956,Melbourne / Stockholm,Cycling,Cycling Track,"DOMENICALI, Antonio",ITA,Men,Team Pursuit (4000M),Gold
1956,Melbourne / Stockholm,Cycling,Cycling Track,"FAGGIN, Leandro",ITA,Men,Team Pursuit (4000M),Gold
1956,Melbourne / Stockholm,Cycling,Cycling Track,"GANDINI, Franco",ITA,Men,Team Pursuit (4000M),Gold
1956,Melbourne / Stockholm,Cycling,Cycling Track,"GASPARELLA, Valentino",ITA,Men,Team Pursuit (4000M),Gold
1956,Melbourne / Stockholm,Cycling,Cycling Track,"BIANCHI, Rene",FRA,Men,Team Pursuit (4000M),Silver
1956,Melbourne / Stockholm,Cycling,Cycling Track,"GRACZYK, Jean",FRA,Men,Team Pursuit (4000M),Silver
1956,Melbourne / Stockholm,Cycling,Cycling Track,"LECANTE, Jean-Claude",FRA,Men,Team Pursuit (4000M),Silver
1956,Melbourne / Stockholm,Cycling,Cycling Track,"VERMEULEN, Michel",FRA,Men,Team Pursuit (4000M),Silver
1956,Melbourne / Stockholm,Equestrian,Dressage,"SAINT CYR, Henri",SWE,Men,Individual,Gold
1956,Melbourne / Stockholm,Equestrian,Dressage,"LINSENHOFF, Liselott",EUA,Women,Individual,Bronze
1956,Melbourne / Stockholm,Equestrian,Dressage,"HARTEL, Lis",DEN,Women,Individual,Silver
1956,Melbourne / Stockholm,Equestrian,Dressage,JUBILEE,DEN,Women,Individual,Silver
1956,Melbourne / Stockholm,Equestrian,Dressage,"CHAMMARTIN, Henri",SUI,Men,Team,Bronze
1956,Melbourne / Stockholm,Equestrian,Dressage,"FISCHER, Gustav",SUI,Men,Team,Bronze
1956,Melbourne / Stockholm,Equestrian,Dressage,"TRACHSEL, Gottfried",SUI,Men,Team,Bronze
1956,Melbourne / Stockholm,Equestrian,Dressage,"BOLTENSTERN JR., Gustaf Adolf",SWE,Men,Team,Gold
1956,Melbourne / Stockholm,Equestrian,Dressage,"PERSSON, Gehnäll",SWE,Men,Team,Gold
1956,Melbourne / Stockholm,Equestrian,Dressage,"SAINT CYR, Henri",SWE,Men,Team,Gold
1956,Melbourne / Stockholm,Equestrian,Dressage,AFRIKA,EUA,Women,Team,Silver
1956,Melbourne / Stockholm,Equestrian,Dressage,"KÜPPERS, Anneliese",EUA,Women,Team,Silver
1956,Melbourne / Stockholm,Equestrian,Dressage,"LINSENHOFF, Liselott",EUA,Women,Team,Silver
1956,Melbourne / Stockholm,Equestrian,Dressage,"WEYGAND, Hannelore",EUA,Women,Team,Silver
1956,Melbourne / Stockholm,Equestrian,Eventing,"WELDON, Francis William Charles",GBR,Men,Individual,Bronze
1956,Melbourne / Stockholm,Equestrian,Eventing,"KASTENMAN, Petrus",SWE,Men,Individual,Gold
1956,Melbourne / Stockholm,Equestrian,Eventing,"LÜTKE WESTHUES, August",EUA,Men,Individual,Silver
1956,Melbourne / Stockholm,Equestrian,Eventing,"ELDER, Henry James",CAN,Men,Team,Bronze
1956,Melbourne / Stockholm,Equestrian,Eventing,"HERBINSON, Brian",CAN,Men,Team,Bronze
1956,Melbourne / Stockholm,Equestrian,Eventing,"RUMBLE, John Mitchell",CAN,Men,Team,Bronze
1956,Melbourne / Stockholm,Equestrian,Eventing,"HILL, Albert Edwin",GBR,Men,Team,Gold
1956,Melbourne / Stockholm,Equestrian,Eventing,"ROOK, Arthur Laurence",GBR,Men,Team,Gold
1956,Melbourne / Stockholm,Equestrian,Eventing,"WELDON, Francis William Charles",GBR,Men,Team,Gold
1956,Melbourne / Stockholm,Equestrian,Eventing,"LÜTKE WESTHUES, August",EUA,Men,Team,Silver
1956,Melbourne / Stockholm,Equestrian,Eventing,"ROTHE, Otto",EUA,Men,Team,Silver
1956,Melbourne / Stockholm,Equestrian,Eventing,"WAGNER, Klaus",EUA,Men,Team,Silver
1956,Melbourne / Stockholm,Equestrian,Eventing,PRINZESS,EUA,Women,Team,Silver
1956,Melbourne / Stockholm,Equestrian,Eventing,SISSI,EUA,Women,Team,Silver
1956,Melbourne / Stockholm,Equestrian,Jumping,"D'INZEO, Piero",ITA,Men,Individual,Bronze
1956,Melbourne / Stockholm,Equestrian,Jumping,"WINKLER, Hans Günter",EUA,Men,Individual,Gold
1956,Melbourne / Stockholm,Equestrian,Jumping,"D'INZEO, Raimondo",ITA,Men,Individual,Silver
1956,Melbourne / Stockholm,Equestrian,Jumping,HALLA,EUA,Women,Individual,Gold
1956,Melbourne / Stockholm,Equestrian,Jumping,"ROBESON, Peter David",GBR,Men,Team,Bronze
1956,Melbourne / Stockholm,Equestrian,Jumping,"WHITE, Wilfred Harry",GBR,Men,Team,Bronze
1956,Melbourne / Stockholm,Equestrian,Jumping,"LUTKE WESTHUES, Alfons",EUA,Men,Team,Gold
1956,Melbourne / Stockholm,Equestrian,Jumping,"THIEDEMANN, Fritz",EUA,Men,Team,Gold
1956,Melbourne / Stockholm,Equestrian,Jumping,"WINKLER, Hans Günter",EUA,Men,Team,Gold
1956,Melbourne / Stockholm,Equestrian,Jumping,"D'INZEO, Piero",ITA,Men,Team,Silver
1956,Melbourne / Stockholm,Equestrian,Jumping,"D'INZEO, Raimondo",ITA,Men,Team,Silver
1956,Melbourne / Stockholm,Equestrian,Jumping,"OPPES, Salvatore",ITA,Men,Team,Silver
1956,Melbourne / Stockholm,Equestrian,Jumping,"SMYTHE, Patricia Rosemary",GBR,Women,Team,Bronze
1956,Melbourne / Stockholm,Equestrian,Jumping,ALA,EUA,Women,Team,Gold
1956,Melbourne / Stockholm,Equestrian,Jumping,HALLA,EUA,Women,Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"MANGIAROTTI, Edoardo",ITA,Men,Épée Individual,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"PAVESI, Carlo",ITA,Men,Épée Individual,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"DELFINO, Giuseppe",ITA,Men,Épée Individual,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"DAGALLIER, Daniel",FRA,Men,Épée Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"DREYFUS, Yves",FRA,Men,Épée Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"MOUYAL, Armand",FRA,Men,Épée Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"NIGON, Claude",FRA,Men,Épée Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"QUEYROUX, Rene",FRA,Men,Épée Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"ANGLESIO, Giorgio",ITA,Men,Épée Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"BERTINETTI, Franco",ITA,Men,Épée Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"DELFINO, Giuseppe",ITA,Men,Épée Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"MANGIAROTTI, Edoardo",ITA,Men,Épée Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"PAVESI, Carlo",ITA,Men,Épée Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"PELLEGRINO, Alberto",ITA,Men,Épée Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"BALTHAZAR, Lajos",HUN,Men,Épée Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"BERZSENYI, Barnabas",HUN,Men,Épée Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"MAROSI, Jozsef",HUN,Men,Épée Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"NAGY, Ambrus",HUN,Men,Épée Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"RERRICH, Bela",HUN,Men,Épée Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"SAKOVICS, Jozsef",HUN,Men,Épée Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"SPALLINO, Antonio",ITA,Men,Foil Individual,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"D'ORIOLA, Christian",FRA,Men,Foil Individual,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"BERGAMINI, Giancarlo",ITA,Men,Foil Individual,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"GARILHE, Renee",FRA,Women,Foil Individual,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"SHEEN, Gillian Mary",GBR,Women,Foil Individual,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"ORBAN-SZABO, Olga",ROU,Women,Foil Individual,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"FÜLÖP, Mihaly",HUN,Men,Foil Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"GYURICZA, Jozsef",HUN,Men,Foil Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"MAROSI, Jozsef",HUN,Men,Foil Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"SAKOVICS, Jozsef",HUN,Men,Foil Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"SOMODI, Lajos",HUN,Men,Foil Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"TILLI, Endre",HUN,Men,Foil Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"BERGAMINI, Giancarlo",ITA,Men,Foil Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"CARPANEDA, Luigi Arturo",ITA,Men,Foil Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"DI ROSA, Manlio",ITA,Men,Foil Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"LUCARELLI, Vittorio",ITA,Men,Foil Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"MANGIAROTTI, Edoardo",ITA,Men,Foil Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"SPALLINO, Antonio",ITA,Men,Foil Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"BAUDOUX, Bernard",FRA,Men,Foil Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"CLOSSET, Roger",FRA,Men,Foil Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"COICAUD, Rene",FRA,Men,Foil Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"D'ORIOLA, Christian",FRA,Men,Foil Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"LATASTE, Jacques",FRA,Men,Foil Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"NETTER, Claude",FRA,Men,Foil Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"KUZNETSOV, Lev",URS,Men,Sabre Individual,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"KARPATI, Rudolf",HUN,Men,Sabre Individual,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"PAWLOWSKI, Jerzy",POL,Men,Sabre Individual,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"BOGDANOV, Leonid",URS,Men,Sabre Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"CHEREPOVSKY, Yevgeni",URS,Men,Sabre Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"KUZNETSOV, Lev",URS,Men,Sabre Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"RYLSKY, Yakov",URS,Men,Sabre Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"TYSHLER, David",URS,Men,Sabre Team,Bronze
1956,Melbourne / Stockholm,Fencing,Fencing,"GEREVICH, Aladar",HUN,Men,Sabre Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"HAMORI, Jenö",HUN,Men,Sabre Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"KARPATI, Rudolf",HUN,Men,Sabre Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"KERESZTES, Attila",HUN,Men,Sabre Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"KOVACS, Pal Adam",HUN,Men,Sabre Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"MAGAI, Daniel",HUN,Men,Sabre Team,Gold
1956,Melbourne / Stockholm,Fencing,Fencing,"KUSZEWSKI, Marian Zygmunt",POL,Men,Sabre Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"PAWLAS, Zygmunt",POL,Men,Sabre Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"PAWLOWSKI, Jerzy",POL,Men,Sabre Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"PIATKOWSKI, Andrzej Ryszard",POL,Men,Sabre Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"ZABLOCKI, Wojciech",POL,Men,Sabre Team,Silver
1956,Melbourne / Stockholm,Fencing,Fencing,"ZUB, Ryszard",POL,Men,Sabre Team,Silver
1956,Melbourne / Stockholm,Football,Football,"DIEV, Todor Nedyalkov",BUL,Men,Football,Bronze
1956,Melbourne / Stockholm,Football,Football,"KOLEV, Ivan Petkov",BUL,Men,Football,Bronze
1956,Melbourne / Stockholm,Football,Football,"KOVATCHEV, Nikolai Dimitrov",BUL,Men,Football,Bronze
1956,Melbourne / Stockholm,Football,Football,"MANOLOV, Manol Tomov",BUL,Men,Football,Bronze
1956,Melbourne / Stockholm,Football,Football,"NAYDENOV, Georghi Spirov",BUL,Men,Football,Bronze
1956,Melbourne / Stockholm,Football,Football,"NIKOLOV, Guergui Dimitrov",BUL,Men,Football,Bronze
1956,Melbourne / Stockholm,Football,Football,"NIKOLOV, Miltcho Goranov",BUL,Men,Football,Bronze
1956,Melbourne / Stockholm,Football,Football,"PANAYOTOV, Panayot Mitov",BUL,Men,Football,Bronze
1956,Melbourne / Stockholm,Football,Football,"RAKAROV, Kirill Manolov",BUL,Men,Football,Bronze
1956,Melbourne / Stockholm,Football,Football,"STEFANOV, Stefan Bojilov",BUL,Men,Football,Bronze
1956,Melbourne / Stockholm,Football,Football,"STOYANOV, Dimitre Milanov",BUL,Men,Football,Bronze
1956,Melbourne / Stockholm,Football,Football,"STOYANOV, Gavril Todorov",BUL,Men,Football,Bronze
1956,Melbourne / Stockholm,Football,Football,"YANEV, Kroum Ivanov",BUL,Men,Football,Bronze
1956,Melbourne / Stockholm,Football,Football,"YORDANOV, Yordan Yossifov",BUL,Men,Football,Bronze
1956,Melbourne / Stockholm,Football,Football,"BASHASHKIN, Anatoli",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"BETSA, Iosif",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"ILYIN, Anatoli",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"ISAEV, Anatoli",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"IVANOV, Valentin",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"KUZNETSOV, Boris",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"MASLENKIN, Anatoli",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"NETTO, Igor",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"OGONKOV, Mikhail",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"PARAMONOV, Aleksei",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"RAZINSKY, Boris",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"RYZHKIN, Vladimir",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"SALNIKOV, Sergei",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"SIMONYAN, Nikita",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"STRELTSOV, Eduard",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"TATUSHIN, Boris",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"TISHCHENKO, Nikolai",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"YASHIN, Lev",URS,Men,Football,Gold
1956,Melbourne / Stockholm,Football,Football,"ANTIC, Sava",YUG,Men,Football,Silver
1956,Melbourne / Stockholm,Football,Football,"BIOGRADLIC, Ibrahim",YUG,Men,Football,Silver
1956,Melbourne / Stockholm,Football,Football,"KOSCAK, Mladen",YUG,Men,Football,Silver
1956,Melbourne / Stockholm,Football,Football,"KRSTIC, Dobroslav",YUG,Men,Football,Silver
1956,Melbourne / Stockholm,Football,Football,"LIPOSINOVIC, Luka",YUG,Men,Football,Silver
1956,Melbourne / Stockholm,Football,Football,"MUJIC, Muhamed",YUG,Men,Football,Silver
1956,Melbourne / Stockholm,Football,Football,"PAPEC, Zlatko",YUG,Men,Football,Silver
1956,Melbourne / Stockholm,Football,Football,"RADENKOVIC, Petar",YUG,Men,Football,Silver
1956,Melbourne / Stockholm,Football,Football,"RADOVIC, Nikola",YUG,Men,Football,Silver
1956,Melbourne / Stockholm,Football,Football,"SANTEK, Ivan",YUG,Men,Football,Silver
1956,Melbourne / Stockholm,Football,Football,"SEKULARAC, Dragoslav",YUG,Men,Football,Silver
1956,Melbourne / Stockholm,Football,Football,"SPAJIC, Ljubisa",YUG,Men,Football,Silver
